CHN_Abusanteer_HE,0.073985,-0.151314,0.056568,0.036822,-0.049855,-0.006136,0.00705,0.007154,-0.004704,-0.019135,-0.007795,0.001049,0.005203,-0.018992,0.008279,0.013657,0.009388,0.003674,-0.005405,0.002751,-0.027202,0.004451,-0.011216,-0.003735,-0.00958
CHN_Abusanteer_IA,0.095611,-0.004062,0.015085,0.066538,-0.047701,0.03012,0.0047,-0.002538,-0.037019,-0.052848,-0.001137,0,0.001635,-0.021882,0.026737,0.010475,-0.021644,0.003927,0.001885,-0.002001,-0.010357,0.000618,0.01405,0.006748,-0.001676
CHN_Abusanteer_IA1,0.0918173,-0.0240343,0.02489,0.0585707,-0.0439057,0.013387,-0.0001567,-0.002769,-0.0268607,-0.030494,-0.0076867,0.000849,-0.0015363,-0.0242217,0.019227,0.013922,0.002825,-0.0029137,-0.0007123,-0.0017507,-0.015556,0.004204,0.0013557,0.0062257,-0.0031937
CHN_Abusanteer_IA2,0.099026,0.004062,0.015462,0.06137,-0.0397,0.018407,-0.003995,-0.001385,-0.02168,-0.032074,-0.000325,-0.01079,0.002527,-0.017753,0.010993,0.002784,-0.010952,-0.002787,-0.011564,0.003377,-0.011105,0.000495,0.003944,0.007712,0.000958
CHN_Abusanteer_IA3,0.097888,0.079211,-0.018102,0.048773,-0.046778,0.03012,0.007285,0.005538,-0.035996,-0.040456,0.005684,-0.005395,0.000743,-0.009358,0.020087,0.006762,-0.026468,0.006714,0.003142,-0.008129,-0.00549,-0.002473,0.002465,-0.003494,0.002754
CHN_Afanasievo_Ayituohan_BA,0.104717,0.010155,0.048649,0.104653,-0.048624,0.042112,-0.011281,-0.006923,-0.050517,-0.06925,0.005196,-0.006294,0.004162,-0.03413,0.03583,0.015646,-0.021253,-0.003294,0.002011,0.002376,-0.007487,0.007419,0.015899,0.011688,-0.00958
CHN_Afanasievo_Gongnaisi_BA1,0.103579,-0.006093,0.051288,0.122418,-0.067705,0.032072,-0.009635,-0.024461,-0.040905,-0.074899,0.001137,-0.001649,0.004162,-0.043626,0.024837,0.027181,-0.007953,-0.007221,-0.00817,-0.002501,-0.013726,0.014838,0.018117,0.019762,-0.006706
CHN_Afanasievo_Gongnaisi_BA2,0.104717,0.014217,0.051288,0.122741,-0.047393,0.051316,-0.005875,-0.016153,-0.035996,-0.068156,0.00682,-0.004646,0.006095,-0.02202,0.031351,0.012463,-0.006519,0.007981,0.003142,-5e-04,-0.015847,0.000989,0.008258,0.007591,0.006107
CHN_Afanasievo_Gongnaisi_BA3,0.119514,0.092413,0.048649,0.107237,-0.02185,0.043507,0.001175,-0.001846,-0.052358,-0.068156,-0.003248,-0.002398,-0.010258,-0.011147,0.045195,-0.001856,-0.01682,-0.006714,0.00729,0.000625,0.000998,-0.000247,0.009983,0.018436,-0.005748
CHN_Amur_River_10500BP,0.013659,-0.435662,0.069013,-0.047481,-0.038776,-0.042112,-0.000235,0.005769,0.003068,0.020228,-0.055374,-0.009142,-0.004757,0,-0.015336,-0.004773,0.002477,-0.000127,0.009427,0.01113,0.018343,-0.02065,-0.026005,0.004579,-0.022273
