Manchu_Liaoning:15ManX_B0020,0.029594,-0.446833,0.007165,-0.072675,0.048317,0.018128,0.013866,0.009923,-0.013703,0.000182,-0.079083,-0.003447,0.015461,-0.000963,-0.008958,0.000663,-0.000652,0.004307,-0.001885,-0.015132,0.017469,0.01051,0.015899,-0.005181,-0.007664
Manchu_Liaoning:15ManX_B0023,0.018212,-0.44988,0.006788,-0.065892,0.057241,0.024821,0.00611,-0.000462,-0.006749,0.00328,-0.075186,-0.004046,0.013231,-0.004129,-0.009636,0.001061,-0.002868,0.004434,-0.002765,-0.010255,0.016471,0.009274,0.008134,0.002048,0.000239
Manchu_Liaoning:15ManX_B0024,0.027318,-0.456988,0.012822,-0.063954,0.048009,0.021753,0.004465,-0.000692,-0.00634,0.00656,-0.078921,-0.002997,0.013677,-0.003716,-0.012486,0.001061,0.005998,-0.006208,-0.002765,-0.002876,0.006988,0.001855,0.000986,0.003494,0.010059
Manchu_Liaoning:15ManX_B0025,0.023903,-0.443786,0.010182,-0.059109,0.039392,0.024263,0.007285,0.000923,-0.018203,0.00328,-0.07681,-0.007194,0.013974,-0.003578,-0.011536,-0.004375,0.008084,0.001647,-0.006913,-0.012756,0.01123,0.020774,0.006532,-0.006386,0.001676
Manchu_Liaoning:15ManX_B0025_2,0.023903,-0.443786,0.010559,-0.059432,0.0397,0.024542,0.007755,0.001154,-0.018612,0.003098,-0.076485,-0.007044,0.013677,-0.00289,-0.011265,-0.004243,0.007823,0.001394,-0.007039,-0.012756,0.011105,0.021021,0.006655,-0.006386,0.001437
Manchu_Liaoning:15ManX_B0026,0.01935,-0.445817,0.004148,-0.062339,0.057241,0.02008,0.00799,0.001846,-0.00225,0,-0.078109,-0.00045,0.014866,-0.009909,-0.009229,-0.000133,0.004433,0.004687,-0.008799,-0.018634,0.007112,0.012489,0.002835,-0.000843,-0.001197
Manchu_Liaoning:15ManX_B0027,0.022765,-0.456988,0.007542,-0.060724,0.047701,0.013945,0.005875,0.011999,-0.011044,0.014943,-0.076647,-0.008992,0.006244,0.003853,-0.0038,0.00358,0.002999,0.004814,0.002514,-0.01038,0.004617,0.008903,0.011709,0.000843,0.004431
Manchu_Liaoning:15ManX_B0029,0.015935,-0.444802,0.009805,-0.062662,0.056318,0.025379,0.005875,0.002769,-0.006136,-0.001093,-0.072263,-0.006294,0.010852,-0.003853,-0.008686,0,0.001565,0.001267,-0.005154,-0.012256,0.014849,-0.009769,0.006655,0.002651,-0.003473
Manchu_Liaoning:15ManX_B0030,0.022765,-0.442771,0.016593,-0.057171,0.040931,0.017291,0.00752,0.006692,-0.014521,-0.001093,-0.064955,-0.002098,0.012487,-0.006468,0,-0.000265,0.008214,-0.00076,-0.007165,-0.007879,0.009982,-0.000124,0.005669,0.002651,-0.002634
Manchu_Liaoning:15ManX_B0031,0.027318,-0.443786,0.015462,-0.071383,0.053548,0.020359,0.009635,0.006461,-0.01268,0.000729,-0.072425,-0.009292,0.008325,-0.00867,-0.0057,0.002387,0.005737,-0.006208,-0.003394,-0.006503,0.013975,0.012489,0.006779,0.002892,0.009221
Manchu_Liaoning:15ManX_B0034,0.022765,-0.450895,0.011691,-0.064923,0.043085,0.013387,0.004935,0.001154,-0.012067,0.004009,-0.077297,-0.014387,0.012636,-0.008395,-0.003393,-0.001591,0.001565,0.005574,-0.007668,-0.008754,0.00574,0.013602,0.007148,0.000361,0.003113
Manchu_Liaoning:15ManX_B0036,0.022765,-0.454957,0.008297,-0.069445,0.059088,0.022032,0.00705,0.001615,-0.008795,-0.000547,-0.080707,-0.008692,0.018137,-0.006193,-0.014386,0.000398,0.005476,-0.002534,-0.006159,-0.009379,0.01722,0.009892,0.014173,-0.00241,0.005269
Manchu_Liaoning:15ManX_B0037,0.018212,-0.443786,0.012068,-0.067184,0.040007,0.021196,0.00564,0.005307,-0.00409,0.007107,-0.065443,-0.007194,0.009217,-0.006055,-0.001764,0.001591,0.005346,0.003674,-0.00905,-0.004502,0.018592,0.007048,0.012448,0.00253,-0.006706
Manchu_Liaoning:15ManX_B0040,0.021626,-0.451911,0.006034,-0.070737,0.0437,0.022869,0.008225,-0.000923,-0.009817,-0.004009,-0.072263,-0.004496,0.013677,-0.005505,-0.007872,0.004906,0.000782,-0.006714,-0.004399,-0.005878,0.01123,0.001731,0.010969,-0.004097,0.005149
Manchu_Liaoning:15ManX_B0042,0.021626,-0.453942,0.016216,-0.071383,0.060011,0.028726,-0.000705,-0.004615,-0.011658,0.000547,-0.071776,-0.012589,0.008325,-0.012111,-0.016694,-0.001193,0.003129,0.003801,-0.002388,-0.017508,0.011605,0.011005,0.021692,0.001325,-0.00012
