Jarawa:JW-60,-0.020488,-0.243727,-0.133501,0.102391,0.037238,-0.003904,-0.011281,0.007384,0.055017,0.023508,0.01835,0.004196,-0.000297,0.005918,-0.010586,-0.009149,0.015385,-0.00152,-0.002891,0.029514,-0.004866,0.012984,-0.010353,-0.000361,-0.006347
Jarawa:JW-61,-0.020488,-0.238649,-0.130861,0.105945,0.03139,-0.002789,-0.009635,0.00923,0.057267,0.019681,0.018025,-0.001349,-0.003717,0.01101,-0.007872,-0.011005,0.007432,-0.002534,-0.009553,0.026388,-0.00287,0.011747,-0.017378,0.001566,0.003233
Maniq:MANIQ1,-0.005691,-0.303643,-0.107857,0.043928,0.077861,0.011713,-0.009635,-0.003692,0.023725,0.011481,0.052614,0.013338,-0.008028,0.016652,-0.00475,-0.001326,0.007693,-0.005574,-0.010056,0.02001,-0.001747,0.006554,-0.004437,0.005543,0.025866
Maniq:MANIQ10,-0.002276,-0.303643,-0.126335,0.04845,0.070475,0.020638,-0.00188,-0.003923,0.027815,0.010205,0.045306,0.004346,-0.017393,0.005092,-0.008143,-0.002519,0.007432,-0.005828,-0.001885,0.015507,-0.002496,0.000495,-0.011709,0.01217,0.025866
Maonan:J17,0.017073,-0.447848,-0.046009,-0.064277,0.126485,0.053268,-0.00376,-0.011307,-0.025156,-0.016948,0.012017,0.001798,-0.000595,-0.007019,0.004614,0.002652,-0.009257,0.001774,0.003017,-0.009254,0.011729,-0.000618,0.01405,0.001325,0.005389
Maonan:J29,0.018212,-0.453942,-0.037712,-0.072029,0.123408,0.06024,0.00799,-0.006231,-0.015339,-0.017859,-0.007632,-0.007643,0.006838,-0.004679,0.002579,0.009149,-0.000522,0.001394,-0.005656,-0.016133,0.010107,0.008656,0.019966,0.000361,0.013891
Maonan:W41,0.015935,-0.456988,-0.035449,-0.069445,0.126485,0.064982,0.004935,-0.006461,-0.015953,-0.012939,0.004384,-0.003447,0.002527,-0.003853,-0.004479,0.004773,-0.002868,-0.003041,0.001006,-0.012381,0.015972,0.004575,0.006779,0.006748,-0.003952
Maori:S_Maori-1,0.046667,-0.11577,-0.010559,0.031654,0.090478,-0.01506,-0.001645,-0.001846,-0.016157,-0.013668,0.009419,0.003597,-0.002825,-0.007569,0.016422,0.005171,-0.006128,0.006461,0.004148,-0.003877,0.007362,-0.005688,-0.004067,-0.00253,-0.022513
Maratha:MT-02,0.030732,-0.082258,-0.16895,0.110467,-0.078784,0.059404,-0.003055,0.014076,0.054403,0.034625,-0.007795,0.000899,-0.004311,0.006744,-0.0076,-0.008618,-0.002086,-0.003927,-0.000251,-0.001126,0.000624,0.006183,-0.007025,-0.000241,-0.005748
Maratha:MT-05,0.033009,-0.098506,-0.168196,0.116604,-0.073244,0.06275,0.00282,0.01823,0.054812,0.031345,-0.00341,-0.001349,-0.004757,0.015689,-0.014794,-0.007955,0.002999,-0.00038,0.002514,0.009254,-0.000873,0.000124,-0.001602,-0.000361,-0.002634


Indonesian_Bali:GRC10041166,0.009106,-0.391994,-0.077687,-0.029393,0.134179,0.057173,-0.007285,-0.00923,-0.005522,-0.022597,0.08428,0.011839,-0.011447,0.001651,0.007872,-0.000398,-0.000652,-0.002407,0.005405,0.007504,-0.005241,0.006306,-0.007148,0.002651,0.012813
Indonesian_Bali:GRC10041167,0.013659,-0.391994,-0.089378,-0.034561,0.141257,0.05773,-0.0047,-0.013384,-0.016157,-0.019135,0.086553,0.009591,-0.010258,0.00289,0.0057,-0.002387,0.003912,0.00076,0.003771,0.008379,-0.012977,0.004081,-0.011462,0.004458,0.012454
Indonesian_Bali:GRC10041168,0.014797,-0.387932,-0.089,-0.02584,0.139103,0.062472,-0.002585,-0.017538,-0.006954,-0.019499,0.082818,0.006744,-0.00446,0.010597,0.0076,0.003315,0.007041,-0.003294,-0.003897,0.007879,-0.014225,-0.001113,-0.020089,-0.004217,0.007424
Indonesian_Bali:GRC10041169,0.011382,-0.399103,-0.089,-0.032946,0.146181,0.054384,-0.005875,-0.008769,-0.005318,-0.021139,0.08769,0.003447,-0.012933,-0.001651,0.002172,0.013524,0.004303,0.00114,0.002514,0.014507,-0.018717,0.005193,-0.013188,-0.000482,0.011735
Indonesian_Bali:GRC10041170,0.006829,-0.391994,-0.082589,-0.029393,0.133871,0.061914,-0.00188,-0.011538,-0.016975,-0.026606,0.075835,0.004196,-0.000297,0.004129,0.003664,-0.000663,-0.008084,-0.001014,0.006411,0.004127,-0.011355,0.004204,-0.00949,0.001084,0.01449
Indonesian_Bali:GRC10041171,0.007968,-0.39301,-0.078441,-0.031977,0.145258,0.06275,-0.007285,-0.011076,-0.015748,-0.018224,0.087365,0.009142,-0.006392,-0.002752,0.0057,0.009414,0.002477,-0.004054,0.003771,0.004002,-0.006738,-0.005193,-0.011585,-0.002892,0.011256
Indonesian_Bali:GRC10041172,0.006829,-0.396056,-0.087115,-0.023579,0.144335,0.054105,-0.008225,-0.011769,-0.006545,-0.024602,0.069665,0.000899,-0.009812,0.005367,0.003257,0.001989,-0.006519,0.003294,-0.003017,0.004377,-0.016845,-0.002102,-0.010723,-0.000361,0.016046
Indonesian_Bali:GRC10041174,0.015935,-0.389963,-0.07995,-0.029393,0.13264,0.053547,-0.00658,-0.006692,-0.007158,-0.019135,0.090288,0.007493,-0.008771,0.006331,0.004479,0.00716,-0.000782,0.00114,0.00729,0.002751,-0.015597,-0.007666,-0.010846,-0.005422,0.008742
Indonesian_Bali:GRC10041175,0.003415,-0.395041,-0.086361,-0.033269,0.146797,0.057451,-0.00705,-0.006692,-0.007976,-0.020228,0.080382,0.014687,-0.005798,0.001376,0.013843,0.003182,-0.000782,0.002027,0.006536,0.001876,-0.013351,-0.000247,-0.005053,0.007109,0.005149
Indonesian_Java:GRC10041182,0.011382,-0.408243,-0.082589,-0.041344,0.148951,0.069444,-0.004465,-0.009461,-0.013703,-0.015672,0.076485,0.004796,-0.007136,0.003853,-0.000136,0.001326,-0.00013,0.005701,0.007919,0.008004,-0.015223,0.000371,-0.019473,0.001205,0.012933
Indonesian_Java:GRC10041183,0.011382,-0.398088,-0.081835,-0.041021,0.136333,0.074185,-0.00517,-0.01523,-0.010431,-0.012939,0.088989,0.007643,-0.013082,-0.00055,0.002443,-0.000663,-0.008736,0.00228,0.007919,0.007629,-0.01123,0.005812,-0.013557,-0.003856,0.018322
