Han_Zhejiang,0.001,0.0414,0.001,0.7738,19.504,14.069,48.046,10.4596,5.9186,1.0436,0.142
Hani_Yunnan,0.361466667,0.1836,0.402066667,13.57553333,24.14046667,24.93526667,25.79766667,1.547733333,6.5786,2.121266667,0.355866667
Hawaiian,2.769,0.478,0.001,31.534,35.068,0.001,24.642,5.265,0.001,0.001,0.24
Hazara,0.1715,19.052,29.41025,0.5838125,0.3211875,5.0831875,3.41575,1.867625,33.7466875,5.175625,1.172125
Hezhen,0.054125,0.142375,0.262125,0.117875,0.892125,9.915125,20.77425,11.19775,46.235375,9.367375,1.041375
Htin_Mal,0.8978,0.2005,0.2981,38.0865,46.6113,8.1082,3.6184,0.4814,1.0308,0.334,0.3332
Hungarian,1.0785,77.2885,13.538,0.001,0.08,0.001,0.001,0.001,0.92,1.9475,5.1435
Icelandic,0.4865,78.8985,12.9445,0.001,0.001,0.001,0.001,0.1245,0.3195,1.854,5.368
Igbo,94.8665,2.1045,0.543,0.766,0.001,0.288,0.001,0.3855,0.069,0.001,0.9745
Igorot,0.045272727,0.016818182,0.001,28.30045455,39.35245455,0.085181818,29.97781818,2.062,0.055727273,0.100272727,0.003181818
Ilocano,0.3365,0.006,0.0265,31.781,35.4805,0.001,27.2175,5.1155,0.001,0.001,0.0325
Iranian,3.297357143,51.03432143,39.40032143,0.768178571,0.374321429,0.399214286,0.051571429,0.078928571,1.543285714,0.780357143,2.272178571
Iraqi_Jew,4.6035,61.0285,31.2385,0.027,0.001,0.001,0.3855,0.001,0.6745,0.001,2.0385
Irula,4.144666667,0.795833333,59.07116667,23.09083333,0.001,5.668,0.001,3.930166667,1.529,0.93875,0.829583333
Italian,3.046153846,75.02030769,17.39861538,0.119,0.029230769,0.105538462,0.131615385,0.001,0.097076923,0.327153846,3.724307692
Itelmen,0.048571429,0.003571429,3.621,0.092714286,0.001,5.056714286,0.334285714,11.60742857,33.54885714,27.08571429,18.6
Japanese,0.001,0.001,0.001,0.239588235,0.329705882,1.688294118,3.285294118,93.89641176,0.454176471,0.102529412,0.001
Japanese,0.0591,0.0665,0.1303,0.7302,5.3265,7.5932,21.4073,53.4063,8.6162,2.2938,0.3707
Jarawa,7.69925,0.258,30.363,37.884,0.001,9.289,0.001,8.27725,1.84875,2.055,2.32325
Java_Indonesia,0.591857143,0.326761905,1.783571429,48.00704762,38.29609524,3.713761905,4.688333333,0.791,0.251380952,0.941380952,0.608857143
Jordanian,9.95,61.60733333,24.655,0.047666667,0.001,0.001,0.625333333,0.247666667,0.643,0.340666667,1.881666667
Ju_hoan_North,89.33783333,4.5155,2.377833333,1.236166667,0.001,0.988166667,0.001,0.418833333,0.001,0.607,0.515666667
Kalash,1.332318182,31.77831818,53.08295455,5.125545455,0.001,0.539863636,0.001,0.001,3.039090909,1.1945,3.904590909
