Ami:NA13613,0.001,0.001,0.001,25.198,46.068,0.001,28.726,0.001,0.001,0.001,0.001
Ami:NA13614,0.001,0.001,0.001,24.123,42.199,0.001,31.87,1.802,0.001,0.001,0.001
Ami:NA13615,0.001,0.001,0.001,22.397,48.034,0.001,25.819,3.743,0.001,0.001,0.001
Ami:S_Ami-1.DG,0.001,0.001,0.001,23.881,44.558,0.001,28.645,2.91,0.001,0.001,0.001
Ami:S_Ami-2.DG,0.001,0.001,0.001,25.445,43.513,0.001,28.913,2.123,0.001,0.001,0.001
Armenian:S_Armenian-1.DG,2.598,61.636,32.277,0.678,0.001,0.001,0.001,0.001,0.451,0.001,2.354
Armenian:S_Armenian-2.DG,2.478,62.032,32.552,0.021,0.001,0.001,0.001,0.001,0.142,0.001,2.768
Atayal:NA13597,0.001,0.001,0.001,25.694,40.869,0.001,31.11,2.321,0.001,0.001,0.001
Atayal:NA13598,0.001,0.001,0.001,25.073,41.32,0.001,32.56,1.04,0.001,0.001,0.001
Atayal:NA13599,0.001,0.001,0.001,24.324,42.196,0.001,31.962,1.511,0.001,0.001,0.001
Atayal:NA13601,0.001,0.001,0.001,22.606,45.391,0.001,28.731,3.265,0.001,0.001,0.001
Atayal:NA13602,0.001,0.001,0.001,24.431,42.424,0.001,30.427,2.711,0.001,0.001,0.001
Atayal:NA13603,0.001,0.001,0.001,21.177,44.421,0.001,33.439,0.956,0.001,0.001,0.001
Atayal:NA13605,0.001,0.001,0.001,23.397,40.598,0.001,31.582,4.416,0.001,0.001,0.001
Atayal:NA13606,0.001,0.001,0.001,24.005,44.055,0.001,27.733,4.2,0.001,0.001,0.001
Atayal:S_Atayal-1.DG,0.001,0.001,0.001,23.998,42.628,0.001,31.767,1.601,0.001,0.001,0.001
Australian:B_Australian-3.DG,10.961,1.735,28.109,40.642,0.001,4.278,0.001,5.663,3.188,3.71,1.713
Australian:B_Australian-4.DG,10.715,0.001,30.051,41.805,0.001,4.208,0.001,5.687,1.663,4.922,0.946
Australian:IHW9195,11.027,0.416,29.492,41.155,0.001,2.879,0.001,5.569,4.371,3.46,1.63
Avar:GRC10044946,1.28,57.91,33.223,0.001,0.115,0.001,0.001,0.001,0.672,2.126,4.67
Avar:GRC10044947,1.88,56.725,33.015,0.001,0.001,0.001,0.001,0.001,0.902,1.463,6.011
Avar:GRC10044954,1.543,54.745,35.021,0.001,0.001,0.001,0.001,0.001,4.141,0.001,4.544
Avar:GRC10044955,0.586,56.464,36.423,0.001,0.001,0.001,0.001,0.001,3.795,0.001,2.726
Avar:GRC10044956,2.16,57.838,32.745,0.001,0.001,0.001,0.001,0.001,2.823,0.001,4.428
Avar:GRC10044957,1.383,57.355,32.554,0.001,0.001,0.001,0.001,0.001,0.265,2.484,5.952
Avar:GRC10044958,1.315,56.116,35.719,0.001,0.001,0.001,0.001,0.001,0.064,0.001,6.78
Avar:GRC10044959,1.215,56.381,32.977,0.001,0.001,0.684,0.001,0.001,2.227,0.971,5.542
Avar:GRC10044960,0.407,57.178,34.047,0.001,0.001,0.001,0.001,0.001,3.477,0.347,4.538
Avar:GRC10044961,1.327,56.988,35.881,0.001,0.001,0.001,0.001,0.001,1.661,0.001,4.137
Avar:GRC10044962,0.869,56.289,34.407,0.001,0.001,0.001,0.001,0.001,2.736,0.001,5.694
Avar:GRC10044963,1.461,56.443,36.412,0.001,0.001,0.001,0.001,0.001,1.403,0.001,4.275
